"","Age","Gender","Session","Trial","Advisor","stm_Coh","stm_Dir","Decicion_1","Confidence_1","RT_1","Accuracy_1","Score_1","Score_2","Decision_2","Confidence_2","RT_2","Accuracy_2","avd_Decision","adv_Confidence","adv_Accuracy","Subject_ID"
"246",27,1,1,6,1,0.028733,1,1,0.6,1681,1,68,82,1,0.7,6116,1,1,1,1,2
"247",27,1,1,7,1,0.028733,1,1,0.6,1027,1,68,82,1,0.7,3262,1,1,1,1,2
"248",27,1,1,8,1,0.028733,0,1,0.6,2088,0,28,28,1,0.6,10193,0,0,-0.8,1,2
"249",27,1,1,9,1,0.028733,1,1,0.6,1612,1,68,82,1,0.7,4392,1,1,0.9,1,2
"250",27,1,1,10,1,0.028733,1,1,0.6,2654,1,68,82,1,0.7,6569,1,1,0.8,1,2
"251",27,1,1,11,1,0.028733,1,1,0.6,988,1,68,68,1,0.6,4619,1,1,0.7,1,2
"252",27,1,1,12,1,0.028733,0,0,-0.6,1351,1,68,28,1,0.6,4106,0,1,0.6,0,2
"253",27,1,1,13,1,0.028733,0,1,0.6,993,0,28,68,0,-0.6,5044,1,0,-0.9,1,2
"254",27,1,1,14,1,0.028733,0,0,-0.6,1575,1,68,28,1,0.6,5840,0,1,1,0,2
"255",27,1,1,15,1,0.028733,0,0,-0.6,1813,1,68,82,0,-0.7,4094,1,0,-0.8,1,2
"256",27,1,1,16,1,0.028733,0,0,-0.6,763,1,68,82,0,-0.7,3258,1,0,-0.7,1,2
"257",27,1,1,17,1,0.028733,0,0,-0.6,1093,1,68,68,0,-0.6,3308,1,1,0.7,0,2
"258",27,1,1,18,1,0.028733,0,0,-0.6,858,1,68,82,0,-0.7,3063,1,0,-0.8,1,2
"259",27,1,1,19,1,0.028733,1,1,0.6,803,1,68,68,1,0.6,3153,1,1,0.7,1,2
"260",27,1,1,20,1,0.028733,1,1,0.7,1027,1,82,82,1,0.7,2733,1,0,-0.6,0,2
"261",27,1,1,21,1,0.028733,1,1,0.7,1087,1,82,92,1,0.8,3097,1,1,0.9,1,2
"262",27,1,1,22,1,0.028733,1,1,0.7,1129,1,82,82,1,0.7,2769,1,0,-0.8,0,2
"263",27,1,1,23,1,0.028733,0,1,0.6,697,0,28,28,1,0.6,2382,0,1,0.6,0,2
"264",27,1,1,24,1,0.028733,0,0,-0.7,2035,1,82,82,0,-0.7,3370,1,1,0.8,0,2
"265",27,1,1,25,1,0.028733,1,1,0.7,1266,1,82,82,1,0.7,3962,1,1,0.6,1,2
"266",27,1,1,26,1,0.028733,1,1,0.7,1934,1,82,92,1,0.8,3934,1,1,1,1,2
"267",27,1,1,27,1,0.028733,1,1,0.7,1385,1,82,98,1,0.9,5883,1,1,1,1,2
"268",27,1,1,28,1,0.028733,1,1,0.8,1443,1,92,92,1,0.8,3058,1,0,-0.8,0,2
"269",27,1,1,29,1,0.028733,0,1,0.6,799,0,28,28,1,0.6,5274,0,0,-1,1,2
"270",27,1,1,30,1,0.028733,1,1,0.6,1604,1,68,82,1,0.7,3714,1,1,0.9,1,2
"271",27,1,1,31,1,0.028733,0,0,-0.6,906,1,68,82,0,-0.7,2561,1,0,-0.9,1,2
"272",27,1,1,32,1,0.028733,0,0,-0.8,1225,1,92,92,0,-0.8,3160,1,0,-0.6,1,2
"273",27,1,1,33,1,0.028733,1,1,0.7,853,1,82,98,1,0.9,3028,1,1,1,1,2
"274",27,1,1,34,1,0.028733,0,0,-0.6,900,1,68,68,0,-0.6,2515,1,1,0.6,0,2
"275",27,1,1,35,1,0.028733,0,0,-0.7,963,1,82,82,0,-0.7,2588,1,1,0.7,0,2
"276",27,1,1,36,1,0.028733,1,1,0.6,732,1,68,68,1,0.6,2907,1,1,1,1,2
"277",27,1,1,37,1,0.028733,1,1,0.6,1377,1,68,68,1,0.6,4127,1,1,1,1,2
"278",27,1,1,38,1,0.028733,0,0,-0.7,828,1,82,98,0,-0.9,3298,1,0,-1,1,2
"279",27,1,1,39,1,0.028733,1,1,0.7,1408,1,82,92,1,0.8,3403,1,1,0.8,1,2
"280",27,1,1,40,1,0.028733,0,0,-0.6,684,1,68,82,0,-0.7,2619,1,0,-0.8,1,2
"281",27,1,1,41,1,0.028733,1,1,0.7,1647,1,82,82,1,0.7,3763,1,0,-0.8,0,2
"282",27,1,1,42,1,0.028733,0,0,-0.6,761,1,68,82,0,-0.7,2856,1,0,-0.7,1,2
"283",27,1,1,43,1,0.028733,1,1,0.7,1005,1,82,82,1,0.7,2590,1,0,-0.7,0,2
"284",27,1,1,44,1,0.028733,0,1,0.6,619,0,28,2,1,0.7,2569,0,1,0.8,0,2
"285",27,1,1,45,1,0.028733,1,1,0.6,932,1,68,68,1,0.6,3212,1,0,-0.6,0,2
"286",27,1,1,46,1,0.028733,0,0,-0.6,702,1,68,68,0,-0.6,3117,1,0,-0.6,1,2
"287",27,1,1,47,1,0.028733,1,1,0.6,844,1,68,82,1,0.7,2859,1,1,0.8,1,2
"288",27,1,1,48,1,0.028733,0,0,-0.6,1558,1,68,92,0,-0.8,3658,1,0,-0.9,1,2
"289",27,1,1,49,1,0.028733,0,0,-0.8,1612,1,92,100,0,-1,3707,1,0,-1,1,2
"290",27,1,1,50,1,0.028733,0,0,-0.6,722,1,68,82,0,-0.7,3022,1,0,-0.8,1,2
"291",27,1,1,51,1,0.028733,0,0,-0.8,1280,1,92,100,0,-1,3571,1,0,-1,1,2
"292",27,1,1,52,1,0.028733,1,1,0.7,1014,1,82,98,1,0.9,3534,1,1,0.9,1,2
"293",27,1,1,53,1,0.028733,0,0,-0.6,647,1,68,68,0,-0.6,2182,1,0,-0.6,1,2
"294",27,1,1,54,1,0.028733,0,0,-0.6,1099,1,68,68,0,-0.6,4059,1,1,0.9,0,2
"295",27,1,1,55,1,0.028733,1,1,0.7,887,1,82,92,1,0.8,2837,1,1,0.9,1,2
"296",27,1,1,56,1,0.028733,1,1,0.7,872,1,82,82,1,0.7,2467,1,1,0.6,1,2
"297",27,1,1,57,1,0.028733,0,0,-0.6,669,1,68,68,0,-0.6,2774,1,0,-0.7,1,2
"298",27,1,1,58,1,0.028733,0,0,-0.6,665,1,68,82,0,-0.7,2675,1,0,-1,1,2
"299",27,1,1,59,1,0.028733,1,1,0.8,1328,1,92,92,1,0.8,2808,1,1,0.8,1,2
"300",27,1,1,60,1,0.028733,0,1,0.6,2312,0,28,68,0,-0.6,4447,1,0,-0.8,1,2
"301",27,1,1,61,1,0.028733,1,1,0.7,2168,1,82,82,1,0.7,3573,1,1,0.8,1,2
"302",27,1,1,62,1,0.028733,0,0,-0.6,945,1,68,68,0,-0.6,2775,1,0,-0.9,1,2
"303",27,1,1,63,1,0.028733,0,0,-0.7,1382,1,82,68,0,-0.6,3832,1,1,0.7,0,2
"304",27,1,1,64,1,0.028733,1,1,0.6,2527,1,68,68,1,0.6,4267,1,0,-0.9,0,2
"305",27,1,1,65,1,0.028733,1,1,0.6,1424,1,68,68,1,0.6,3014,1,1,0.9,1,2
"306",27,1,1,66,1,0.028733,1,1,0.7,1101,1,82,92,1,0.8,3091,1,1,1,1,2
"307",27,1,1,67,1,0.028733,0,0,-0.7,1101,1,82,82,0,-0.7,2701,1,1,0.6,0,2
"308",27,1,1,68,1,0.028733,0,0,-0.7,1080,1,82,92,0,-0.8,4145,1,0,-0.6,1,2
"309",27,1,1,69,1,0.028733,1,1,0.7,875,1,82,92,1,0.8,2835,1,1,0.8,1,2
"310",27,1,1,70,1,0.028733,1,1,0.7,1011,1,82,98,1,0.9,3886,1,1,1,1,2
"311",27,1,1,71,1,0.028733,1,1,0.7,1100,1,82,92,1,0.8,3265,1,1,0.9,1,2
"312",27,1,1,72,1,0.028733,1,1,0.6,643,1,68,68,1,0.6,2298,1,1,0.7,1,2
"313",27,1,1,73,1,0.028733,1,1,0.8,1213,1,92,92,1,0.8,2908,1,1,0.7,1,2
"314",27,1,1,74,1,0.028733,0,1,0.6,621,0,28,28,1,0.6,2301,0,0,-0.9,1,2
"315",27,1,1,75,1,0.028733,1,1,0.6,582,1,68,68,1,0.6,2227,1,0,-0.8,0,2
"316",27,1,1,76,1,0.028733,1,1,0.7,747,1,82,82,1,0.7,2337,1,1,0.7,1,2
"317",27,1,1,77,1,0.028733,0,0,-0.6,665,1,68,82,0,-0.7,2615,1,0,-0.7,1,2
"318",27,1,1,78,1,0.028733,1,1,0.7,1235,1,82,98,1,0.9,4171,1,1,0.9,1,2
"319",27,1,1,79,1,0.028733,0,0,-0.8,1696,1,92,92,0,-0.8,4921,1,1,0.8,0,2
"320",27,1,1,80,1,0.028733,0,0,-0.7,924,1,82,98,0,-0.9,4780,1,0,-0.9,1,2
"321",27,1,1,81,1,0.028733,1,1,0.7,860,1,82,92,1,0.8,3340,1,1,0.9,1,2
"322",27,1,1,82,1,0.028733,1,1,0.8,1050,1,92,100,1,1,3870,1,1,1,1,2
"323",27,1,1,83,1,0.028733,0,0,-0.6,661,1,68,68,0,-0.6,2431,1,1,0.6,0,2
"324",27,1,1,84,1,0.028733,1,1,0.6,635,1,68,68,1,0.6,2270,1,0,-0.6,0,2
"325",27,1,1,85,1,0.028733,0,1,0.6,2001,0,28,28,1,0.6,3462,0,0,-0.7,1,2
"326",27,1,1,86,1,0.028733,1,1,0.8,1582,1,92,98,1,0.9,3577,1,1,0.9,1,2
"327",27,1,1,87,1,0.028733,1,1,0.8,1037,1,92,92,1,0.8,2622,1,0,-0.7,0,2
"328",27,1,1,88,1,0.028733,1,1,0.8,1197,1,92,92,1,0.8,2797,1,0,-0.6,0,2
"329",27,1,1,89,1,0.028733,0,1,0.6,941,0,28,2,1,0.7,2686,0,1,0.7,0,2
"330",27,1,1,90,1,0.028733,0,1,0.6,2089,0,28,68,0,-0.6,4315,1,0,-0.8,1,2
"331",27,1,1,91,1,0.028733,1,1,0.6,698,1,68,82,1,0.7,2363,1,1,0.9,1,2
"332",27,1,1,92,1,0.028733,1,1,0.7,1010,1,82,92,1,0.8,3021,1,1,0.8,1,2
"333",27,1,1,93,1,0.028733,0,1,0.6,588,0,28,68,0,-0.6,3288,1,0,-0.9,1,2
"334",27,1,1,94,1,0.028733,1,1,0.7,1110,1,82,82,1,0.7,2825,1,1,0.6,1,2
"335",27,1,1,95,1,0.028733,0,0,-0.6,632,1,68,68,0,-0.6,2727,1,0,-0.6,1,2
"336",27,1,1,96,1,0.028733,1,1,0.7,941,1,82,82,1,0.7,2596,1,0,-0.6,0,2
"337",27,1,1,97,1,0.028733,0,1,0.6,1401,0,28,28,1,0.6,3011,0,1,0.6,0,2
"338",27,1,1,98,1,0.028733,0,1,0.6,691,0,28,28,1,0.6,3501,0,0,-0.6,1,2
"339",27,1,1,99,1,0.028733,1,1,0.6,1213,1,68,68,1,0.6,2993,1,0,-0.6,0,2
"340",27,1,1,100,1,0.028733,0,0,-0.7,1203,1,82,92,0,-0.8,3038,1,0,-0.9,1,2
"341",27,1,1,101,1,0.028733,0,1,0.7,1000,0,2,2,1,0.7,2860,0,0,-1,1,2
"342",27,1,1,102,1,0.028733,1,1,0.6,1352,1,68,68,1,0.6,3242,1,0,-0.9,0,2
"343",27,1,1,103,1,0.028733,0,0,-0.6,1437,1,68,68,0,-0.6,3117,1,1,0.6,0,2
"344",27,1,1,104,1,0.028733,1,1,0.7,1122,1,82,82,1,0.7,2867,1,1,0.6,1,2
"345",27,1,1,105,1,0.028733,0,0,-0.6,673,1,68,82,0,-0.7,2408,1,0,-0.7,1,2
"346",27,1,1,106,1,0.028733,0,0,-0.8,1259,1,92,92,0,-0.8,2929,1,0,-0.7,1,2
"347",27,1,1,107,1,0.028733,0,0,-0.8,1486,1,92,92,0,-0.8,3016,1,0,-0.8,1,2
"348",27,1,1,108,1,0.028733,0,0,-0.8,1138,1,92,100,0,-1,3363,1,0,-1,1,2
"349",27,1,1,109,1,0.028733,0,0,-0.8,1444,1,92,100,0,-1,3744,1,0,-1,1,2
"350",27,1,1,110,1,0.028733,1,1,0.6,620,1,68,82,1,0.7,2595,1,1,0.7,1,2
"351",27,1,1,111,1,0.028733,1,1,0.7,769,1,82,82,1,0.7,2329,1,0,-0.7,0,2
"352",27,1,1,112,1,0.028733,0,1,0.6,1603,0,28,68,0,-0.6,3763,1,0,-1,1,2
"353",27,1,1,113,1,0.028733,1,1,0.6,610,1,68,82,1,0.7,2340,1,1,1,1,2
"354",27,1,1,114,1,0.028733,1,1,0.6,669,1,68,82,1,0.7,2559,1,1,0.8,1,2
"355",27,1,1,115,1,0.028733,0,0,-0.6,887,1,68,82,0,-0.7,2753,1,0,-1,1,2
"356",27,1,1,116,1,0.028733,1,1,0.7,1058,1,82,82,1,0.7,2678,1,1,0.7,1,2
"357",27,1,1,117,1,0.028733,0,0,-0.7,1111,1,82,92,0,-0.8,5391,1,0,-1,1,2
"358",27,1,1,118,1,0.028733,0,0,-0.8,2428,1,92,92,0,-0.8,5963,1,0,-1,1,2
"359",27,1,1,119,1,0.028733,1,1,0.7,2088,1,82,82,1,0.7,3578,1,1,0.7,1,2
"360",27,1,1,120,1,0.028733,0,0,-0.8,3269,1,92,92,0,-0.8,4894,1,1,0.6,0,2
"361",27,1,2,121,2,0.028733,0,0,-0.6,1252,1,68,82,0,-0.7,3552,1,0,-0.8,1,2
"362",27,1,2,122,2,0.028733,0,0,-0.7,1779,1,82,82,0,-0.7,3284,1,0,-0.7,1,2
"363",27,1,2,123,2,0.028733,0,0,-0.8,1181,1,92,100,0,-1,3161,1,0,-1,1,2
"364",27,1,2,124,2,0.028733,0,0,-0.7,1768,1,82,98,0,-0.9,3779,1,0,-0.9,1,2
"365",27,1,2,125,2,0.028733,0,0,-0.7,1092,1,82,100,0,-1,3447,1,0,-0.9,1,2
"366",27,1,2,126,2,0.028733,1,1,0.7,907,1,82,82,1,0.7,2432,1,1,0.6,1,2
"367",27,1,2,127,2,0.028733,0,0,-0.6,916,1,68,92,0,-0.8,3206,1,0,-1,1,2
"368",27,1,2,128,2,0.028733,0,0,-0.7,1149,1,82,82,0,-0.7,3524,1,0,-0.6,1,2
"369",27,1,2,129,2,0.028733,0,0,-0.7,1087,1,82,92,0,-0.8,2953,1,0,-0.8,1,2
"370",27,1,2,130,2,0.028733,1,0,-0.6,1141,0,28,68,1,0.6,4651,1,1,0.7,1,2
"371",27,1,2,131,2,0.028733,1,0,-0.6,860,0,28,28,0,-0.6,2545,0,1,1,1,2
"372",27,1,2,132,2,0.028733,1,1,0.6,785,1,68,82,1,0.7,2945,1,1,0.9,1,2
"373",27,1,2,133,2,0.028733,1,1,0.6,1216,1,68,68,1,0.6,2776,1,1,0.6,1,2
"374",27,1,2,134,2,0.028733,1,1,0.7,844,1,82,100,1,1,3044,1,1,1,1,2
"375",27,1,2,135,2,0.028733,0,0,-0.7,927,1,82,92,0,-0.8,3482,1,0,-0.7,1,2
"376",27,1,2,136,2,0.028733,1,1,0.6,671,1,68,92,1,0.8,2891,1,1,1,1,2
"377",27,1,2,137,2,0.028733,1,1,0.7,951,1,82,100,1,1,3351,1,1,1,1,2
"378",27,1,2,138,2,0.028733,1,1,0.6,1069,1,68,82,1,0.7,2974,1,1,0.7,1,2
"379",27,1,2,139,2,0.028733,1,1,0.7,773,1,82,82,1,0.7,2603,1,1,0.6,1,2
"380",27,1,2,140,2,0.028733,1,1,0.8,1371,1,92,92,1,0.8,3851,1,1,0.8,1,2
"381",27,1,2,141,2,0.028733,0,1,0.6,731,0,28,68,0,-0.6,3171,1,0,-0.9,1,2
"382",27,1,2,142,2,0.028733,1,1,0.7,1176,1,82,82,1,0.7,2851,1,1,0.7,1,2
"383",27,1,2,143,2,0.028733,1,1,0.7,944,1,82,100,1,1,3499,1,1,0.9,1,2
"384",27,1,2,144,2,0.028733,0,0,-0.6,707,1,68,68,0,-0.6,2842,1,0,-0.6,1,2
"385",27,1,2,145,2,0.028733,0,0,-0.7,1491,1,82,92,0,-0.8,4211,1,0,-0.9,1,2
"386",27,1,2,146,2,0.028733,0,0,-0.6,1590,1,68,92,0,-0.8,5311,1,0,-1,1,2
"387",27,1,2,147,2,0.028733,0,0,-0.7,1180,1,82,100,0,-1,7485,1,0,-0.9,1,2
"388",27,1,2,148,2,0.028733,0,0,-0.7,1465,1,82,82,0,-0.7,3080,1,0,-0.7,1,2
"389",27,1,2,149,2,0.028733,1,1,0.7,2006,1,82,82,1,0.7,3671,1,1,0.7,1,2
"390",27,1,2,150,2,0.028733,0,0,-0.7,889,1,82,92,0,-0.8,3250,1,0,-1,1,2
"391",27,1,2,151,2,0.028733,1,1,0.6,872,1,68,82,1,0.7,2997,1,1,0.8,1,2
"392",27,1,2,152,2,0.028733,0,0,-0.7,1088,1,82,92,0,-0.8,3064,1,0,-0.8,1,2
"393",27,1,2,153,2,0.028733,1,1,0.8,1790,1,92,100,1,1,4256,1,1,0.9,1,2
"394",27,1,2,154,2,0.028733,0,1,0.7,1069,0,2,68,0,-0.6,3244,1,0,-0.9,1,2
"395",27,1,2,155,2,0.028733,0,0,-0.7,998,1,82,92,0,-0.8,4648,1,0,-0.8,1,2
"396",27,1,2,156,2,0.028733,1,1,0.7,1020,1,82,92,1,0.8,3175,1,1,0.8,1,2
"397",27,1,2,157,2,0.028733,1,1,0.7,895,1,82,100,1,1,3105,1,1,0.8,1,2
"398",27,1,2,158,2,0.028733,0,0,-0.7,1153,1,82,82,0,-0.7,5128,1,1,0.6,0,2
"399",27,1,2,159,2,0.028733,1,1,0.7,1024,1,82,92,1,0.8,3584,1,1,0.7,1,2
"400",27,1,2,160,2,0.028733,1,1,0.8,2028,1,92,92,1,0.8,3923,1,1,0.6,1,2
"401",27,1,2,161,2,0.028733,0,0,-0.7,1204,1,82,92,0,-0.8,3100,1,0,-0.7,1,2
"402",27,1,2,162,2,0.028733,1,1,0.7,1549,1,82,92,1,0.8,3479,1,1,0.7,1,2
"403",27,1,2,163,2,0.028733,0,1,0.6,1031,0,28,68,0,-0.6,3246,1,0,-0.8,1,2
"404",27,1,2,164,2,0.028733,1,1,0.7,1204,1,82,92,1,0.8,3079,1,1,0.7,1,2
"405",27,1,2,165,2,0.028733,0,1,0.6,851,0,28,68,0,-0.6,3551,1,0,-0.7,1,2
"406",27,1,2,166,2,0.028733,1,1,0.7,982,1,82,92,1,0.8,3483,1,1,0.9,1,2
"407",27,1,2,167,2,0.028733,1,1,0.8,1266,1,92,100,1,1,3176,1,1,0.8,1,2
"408",27,1,2,168,2,0.028733,1,1,0.7,781,1,82,82,1,0.7,3536,1,0,-0.6,0,2
"409",27,1,2,169,2,0.028733,0,0,-0.7,1446,1,82,92,0,-0.8,4701,1,0,-0.8,1,2
"410",27,1,2,170,2,0.028733,0,0,-0.6,923,1,68,68,0,-0.6,2788,1,1,0.6,0,2
"411",27,1,2,171,2,0.028733,0,0,-0.7,1996,1,82,82,0,-0.7,3911,1,0,-0.6,1,2
"412",27,1,2,172,2,0.028733,1,1,0.7,812,1,82,82,1,0.7,2597,1,0,-0.6,0,2
"413",27,1,2,173,2,0.028733,1,1,0.7,798,1,82,100,1,1,3044,1,1,0.8,1,2
"414",27,1,2,174,2,0.028733,1,1,0.7,793,1,82,92,1,0.8,2818,1,1,0.7,1,2
"415",27,1,2,175,2,0.028733,0,0,-0.6,783,1,68,92,0,-0.8,3028,1,0,-1,1,2
"416",27,1,2,176,2,0.028733,1,1,0.7,873,1,82,92,1,0.8,2838,1,1,0.6,1,2
"417",27,1,2,177,2,0.028733,0,0,-0.7,1112,1,82,100,0,-1,3547,1,0,-0.8,1,2
"418",27,1,2,178,2,0.028733,1,1,0.7,895,1,82,92,1,0.8,3786,1,1,0.8,1,2
"419",27,1,2,179,2,0.028733,0,1,0.6,900,0,28,68,0,-0.6,2905,1,0,-0.8,1,2
"420",27,1,2,180,2,0.028733,1,1,0.8,1500,1,92,100,1,1,3605,1,1,0.8,1,2
"421",27,1,2,181,2,0.028733,0,1,0.6,944,0,28,68,0,-0.6,2919,1,0,-0.9,1,2
"422",27,1,2,182,2,0.028733,0,0,-0.7,1122,1,82,92,0,-0.8,3217,1,0,-0.7,1,2
"423",27,1,2,183,2,0.028733,0,0,-0.7,1196,1,82,82,0,-0.7,4026,1,0,-0.6,1,2
"424",27,1,2,184,2,0.028733,1,1,0.8,1417,1,92,100,1,1,4692,1,1,1,1,2
"425",27,1,2,185,2,0.028733,0,0,-0.8,1770,1,92,100,0,-1,3940,1,0,-1,1,2
"426",27,1,2,186,2,0.028733,0,0,-0.6,1378,1,68,68,0,-0.6,3883,1,0,-1,1,2
"427",27,1,2,187,2,0.028733,1,1,0.7,802,1,82,82,1,0.7,3028,1,1,1,1,2
"428",27,1,2,188,2,0.028733,1,1,0.7,1109,1,82,92,1,0.8,3008,1,1,0.8,1,2
"429",27,1,2,189,2,0.028733,1,1,0.8,1435,1,92,82,1,0.7,4900,1,0,-0.6,0,2
"430",27,1,2,190,2,0.028733,1,1,0.7,1152,1,82,92,1,0.8,4382,1,1,0.9,1,2
"431",27,1,2,191,2,0.028733,1,1,0.7,1076,1,82,82,1,0.7,2581,1,1,1,1,2
"432",27,1,2,192,2,0.028733,0,1,0.6,2517,0,28,68,0,-0.6,6247,1,0,-0.7,1,2
"433",27,1,2,193,2,0.028733,0,0,-0.7,1178,1,82,82,0,-0.7,3203,1,1,0.6,0,2
"434",27,1,2,194,2,0.028733,1,1,0.7,1259,1,82,100,1,1,3694,1,1,0.9,1,2
"435",27,1,2,195,2,0.028733,1,1,0.6,671,1,68,92,1,0.8,2601,1,1,1,1,2
"436",27,1,2,196,2,0.028733,0,1,0.6,510,0,28,68,0,-0.6,3396,1,0,-0.9,1,2
"437",27,1,2,197,2,0.028733,1,1,0.8,1096,1,92,92,1,0.8,2956,1,1,0.6,1,2
"438",27,1,2,198,2,0.028733,0,0,-0.7,1338,1,82,82,0,-0.7,3038,1,0,-0.9,1,2
"439",27,1,2,199,2,0.028733,1,1,0.7,1246,1,82,92,1,0.8,4681,1,1,1,1,2
"440",27,1,2,200,2,0.028733,0,0,-0.7,1082,1,82,100,0,-1,3527,1,0,-1,1,2
"441",27,1,2,201,2,0.028733,0,0,-0.6,700,1,68,82,0,-0.7,2491,1,0,-0.7,1,2
"442",27,1,2,202,2,0.028733,0,0,-0.6,932,1,68,82,0,-0.7,3247,1,0,-0.9,1,2
"443",27,1,2,203,2,0.028733,0,0,-0.7,2159,1,82,82,0,-0.7,3559,1,0,-0.7,1,2
"444",27,1,2,204,2,0.028733,0,0,-0.7,1010,1,82,98,0,-0.9,4685,1,0,-1,1,2
"445",27,1,2,205,2,0.028733,1,1,0.7,718,1,82,100,1,1,4463,1,1,0.9,1,2
"446",27,1,2,206,2,0.028733,1,1,0.7,925,1,82,82,1,0.7,2795,1,0,-0.6,0,2
"447",27,1,2,207,2,0.028733,1,1,0.8,1460,1,92,100,1,1,3565,1,1,0.8,1,2
"448",27,1,2,208,2,0.028733,1,1,0.7,783,1,82,100,1,1,2969,1,1,0.9,1,2
"449",27,1,2,209,2,0.028733,1,1,0.8,1047,1,92,100,1,1,3192,1,1,0.8,1,2
"450",27,1,2,210,2,0.028733,1,1,0.7,1027,1,82,100,1,1,3517,1,1,1,1,2
"451",27,1,2,211,2,0.028733,1,1,0.6,1015,1,68,82,1,0.7,3560,1,1,0.7,1,2
"452",27,1,2,212,2,0.028733,0,1,0.6,1053,0,28,68,0,-0.6,3598,1,0,-1,1,2
"453",27,1,2,213,2,0.028733,1,1,0.8,1728,1,92,92,1,0.8,3468,1,1,0.6,1,2
"454",27,1,2,214,2,0.028733,1,1,0.6,1279,1,68,92,1,0.8,3434,1,1,1,1,2
"455",27,1,2,215,2,0.028733,0,1,0.6,886,0,28,68,0,-0.6,4236,1,0,-0.8,1,2
"456",27,1,2,216,2,0.028733,0,0,-0.6,1045,1,68,68,0,-0.6,2860,1,0,-0.7,1,2
"457",27,1,2,217,2,0.028733,0,0,-0.6,838,1,68,68,0,-0.6,2609,1,0,-0.6,1,2
"458",27,1,2,218,2,0.028733,1,1,0.7,1360,1,82,82,1,0.7,2985,1,0,-0.6,0,2
"459",27,1,2,219,2,0.028733,1,1,0.7,1164,1,82,92,1,0.8,3709,1,1,0.7,1,2
"460",27,1,2,220,2,0.028733,0,0,-0.7,797,1,82,100,0,-1,3437,1,0,-1,1,2
"461",27,1,2,221,2,0.028733,0,0,-0.7,925,1,82,100,0,-1,3435,1,0,-1,1,2
"462",27,1,2,222,2,0.028733,0,0,-0.7,978,1,82,98,0,-0.9,3544,1,0,-0.8,1,2
"463",27,1,2,223,2,0.028733,0,0,-0.7,1556,1,82,82,0,-0.7,3276,1,1,0.6,0,2
"464",27,1,2,224,2,0.028733,1,1,0.7,1549,1,82,98,1,0.9,4239,1,1,0.8,1,2
"465",27,1,2,225,2,0.028733,0,0,-0.7,832,1,82,82,0,-0.7,2437,1,0,-0.6,1,2
"466",27,1,2,226,2,0.028733,0,0,-0.7,941,1,82,100,0,-1,3926,1,0,-0.9,1,2
"467",27,1,2,227,2,0.028733,0,0,-0.8,1450,1,92,100,0,-1,3675,1,0,-0.8,1,2
"468",27,1,2,228,2,0.028733,1,1,0.8,1110,1,92,92,1,0.8,3140,1,1,0.7,1,2
"469",27,1,2,229,2,0.028733,0,0,-0.7,1483,1,82,98,0,-0.9,4119,1,0,-0.7,1,2
"470",27,1,2,230,2,0.028733,0,0,-0.6,1024,1,68,92,0,-0.8,4349,1,0,-0.9,1,2
"471",27,1,2,231,2,0.028733,1,1,0.7,870,1,82,100,1,1,3080,1,1,0.9,1,2
"472",27,1,2,232,2,0.028733,1,1,0.6,785,1,68,100,1,1,4010,1,1,0.9,1,2
"473",27,1,2,233,2,0.028733,0,0,-0.8,1044,1,92,100,0,-1,3144,1,0,-0.8,1,2
"474",27,1,2,234,2,0.028733,0,0,-0.7,828,1,82,82,0,-0.7,2483,1,0,-0.6,1,2
"475",27,1,2,235,2,0.028733,0,0,-0.8,1343,1,92,92,0,-0.8,4338,1,1,0.7,0,2
"476",27,1,2,236,2,0.028733,0,0,-0.7,984,1,82,92,0,-0.8,2775,1,0,-0.7,1,2
"477",27,1,2,237,2,0.028733,1,1,0.6,1179,1,68,92,1,0.8,4284,1,1,0.9,1,2
"478",27,1,2,238,2,0.028733,1,1,0.7,932,1,82,100,1,1,3037,1,1,1,1,2
"479",27,1,2,239,2,0.028733,1,1,0.6,590,1,68,100,1,1,3190,1,1,0.9,1,2
"480",27,1,2,240,2,0.028733,1,1,0.7,862,1,82,92,1,0.8,3302,1,1,0.6,1,2
"481",28,0,1,1,2,0.090667,0,1,0.6,3369,0,28,82,0,-0.7,8349,1,0,-0.9,1,3
"482",28,0,1,2,2,0.090667,1,1,1,1873,1,100,100,1,1,7323,1,0,-0.7,0,3
"483",28,0,1,3,2,0.090667,0,1,0.6,2367,0,28,28,1,0.6,11568,0,0,-0.7,1,3
"484",28,0,1,4,2,0.090667,1,1,1,1322,1,100,100,1,1,5833,1,1,0.8,1,3
"485",28,0,1,5,2,0.090667,0,0,-0.6,1194,1,68,100,0,-1,4869,1,0,-1,1,3
"486",28,0,1,6,2,0.090667,1,1,1,1921,1,100,100,1,1,3551,1,1,1,1,3
"487",28,0,1,7,2,0.090667,1,1,1,1292,1,100,100,1,1,2772,1,1,1,1,3
"488",28,0,1,8,2,0.090667,0,1,0.9,2699,0,-62,68,0,-0.6,6394,1,0,-0.8,1,3
"489",28,0,1,9,2,0.090667,0,0,-0.6,2159,1,68,68,0,-0.6,4929,1,0,-0.7,1,3
"490",28,0,1,10,2,0.090667,1,1,1,1053,1,100,100,1,1,2958,1,1,0.8,1,3
"491",28,0,1,11,2,0.090667,1,1,1,1788,1,100,100,1,1,3898,1,1,0.7,1,3
"492",28,0,1,12,2,0.090667,1,1,1,2483,1,100,100,1,1,5408,1,1,0.9,1,3
